"uf","sg_ue","ano_eleicao_bocel","nome_fonte","titular","id_mandato_sapl","url","observacao"
"MG","46710","2012","MÁRCIO HENRIQUE DA SILVA","TRUE","68","https://sapl.itapeva.mg.leg.br/api/parlamentares/mandato/68/","Nº NAS URNAS 45.678. PARTIDO: PSDB."
"MG","46710","2016","ADAILTON APARECIDO MARQUES DA SILVA","TRUE","62","https://sapl.itapeva.mg.leg.br/api/parlamentares/mandato/62/","PARTIDO: PPS. COLIGAÇÃO """"JUNTOS FAREMOS MAIS POR ITAPEVA""""."
"MG","46710","2016","ALEX SAMUEL MESSIAS BORGES","TRUE","57","https://sapl.itapeva.mg.leg.br/api/parlamentares/mandato/57/","PARTIDO: DEM"
"MG","46710","2016","Daniel Pereira do Couto","TRUE","94","https://sapl.itapeva.mg.leg.br/api/parlamentares/mandato/94/","PARTIDO: PMDB."
"MG","46710","2016","HENRIQUE JUNIOR DA SILVA","TRUE","54","https://sapl.itapeva.mg.leg.br/api/parlamentares/mandato/54/","PARTIDO: PTN"
"MG","46710","2016","JOSÉ RONALDO PEREIRA","TRUE","56","https://sapl.itapeva.mg.leg.br/api/parlamentares/mandato/56/","PARTIDO: PMDB"
"MG","46736","2020","Antônio Gonçalves de Sousa","TRUE","12","https://sapl.itatiaiucu.mg.leg.br/api/parlamentares/mandato/12/","Assumiu o cargo como suplente do vereador Éden Eustáquio Moreira."
"MG","46736","2020","Roberto Carlos de Camargos","TRUE","10","https://sapl.itatiaiucu.mg.leg.br/api/parlamentares/mandato/10/","Assumiu o cargo como suplente da vereadora Rose Vitor Esteves."
"MG","47031","2000","Afrânio do Rosário Alves Coutinho","FALSE","121","https://sapl.januaria.mg.leg.br/api/parlamentares/mandato/121/","Suplemente de Manoel Ferreira"
"MG","47031","2000","Hamilton Viana Neves","TRUE","23","https://sapl.januaria.mg.leg.br/api/parlamentares/mandato/23/","Vice-Presidente da Mesa no 1º  Biênio"
"MG","47031","2000","Raimundo Ferreira Neves","FALSE","116","https://sapl.januaria.mg.leg.br/api/parlamentares/mandato/116/","Suplemente de Valdir Pimenta"
"MG","47031","2000","Valdir Pimenta Ramos","TRUE","119","https://sapl.januaria.mg.leg.br/api/parlamentares/mandato/119/","Assumiu como Prefeito"
"MG","47635","2024","Cláudio José da Silva","FALSE","49","https://sapl.lavras.mg.leg.br/api/parlamentares/mandato/49/","Suplente na vaga do Ver. Coronel Claret."
"MG","47899","2024","Vagner Andrade Costa","FALSE","58","https://sapl.manhumirim.mg.leg.br/api/parlamentares/mandato/58/","O Mandato do Vereador Suplente encerrou-se em 01/09/2025, com o retorno do Vereador Titular."
"MG","48151","2016","João Batista Pereira da Silva","TRUE","27","https://sapl.matiasbarbosa.mg.leg.br/api/parlamentares/mandato/27/","Suspensão de seus direitos políticos."
"MG","48658","2020","Cláudio Rodrigues de Jesus","TRUE","3","https://sapl.montesclaros.mg.leg.br/api/parlamentares/mandato/3/","O vereador Cláudio Rodrigues de Jesus foi eleito pelo partido CIDADANIA, mas, em abril de 2022, filiou-se ao REDE."
"MG","49190","2020","Marco Antônio da Silva","FALSE","15","https://sapl.ourofino.mg.leg.br/api/parlamentares/mandato/15/","Ação de Investigação Judicial Eleitoral n.º 0600474-37.2020.6.13.0199"
"MG","49816","2004","Dailton de Paula e Silva","TRUE","122","https://sapl.pedralva.mg.leg.br/api/parlamentares/mandato/122/","Substituído pelo seu Suplente, Vereador Gerson Luiz Correa."
"MG","49816","2004","Gerson Luiz Correa","FALSE","129","https://sapl.pedralva.mg.leg.br/api/parlamentares/mandato/129/","Substituiu o Vereador Dailton de Paula e Silva."
"MG","49891","2008","Vladimir Costa Garcia","TRUE","91","https://sapl.pequeri.mg.leg.br/api/parlamentares/mandato/91/","Substituiu o vereador Rafaneli Salles de Almeida pelo período de 30 dias."
"MG","49972","2016","Adilson Johnny Monteiro de Alvarenga","TRUE","6","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/6/","Está em seu primeiro mandato como Vereador de Perdões, após ter sido eleito nas eleições de 2016, com  303 votos, pelo PHS."
"MG","49972","2016","Fernando Alvarenga Costa","TRUE","4","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/4/","Fernando Amintas está em seu terceiro mandato consecutivo na Câmara Municipal de Perdões, após ter sido reeleito nas eleições de 2016, com 322 votos, pelo PTC.
Entrou na Câmara como suplente em 2001. Depois, foi eleito vereador para as Legislaturas 2009/2012, 2013/2016 e 2017/2020."
"MG","49972","2016","João Batista Marciano","TRUE","10","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/10/","Está em seu primeiro mandato como Vereador de Perdões, após ter sido eleito nas eleições de 2016, com  377 votos, pelo PDT."
"MG","49972","2016","José Rubens de Pádua Alvarenga","TRUE","5","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/5/","Está em seu segundo mandato como vereador de Perdões, tendo sido eleito nas eleições de 2016, com 410 votos, pelo PP. Antes, tinha sido Vereador na Legislatura 2001/ 2004."
"MG","49972","2016","Marcos Tadeu de Carvalho","TRUE","1","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/1/","Em 2017, foi eleito Presidente do Legislativo Municipal para o biênio 2017/2018. Ele ocupou esse cargo pela terceira vez ao longo dos últimos anos. Foi Presidente da Câmara em 2002 e no biênio 2007/2008."
"MG","49972","2016","Rodrigo Vicente dos Santos","TRUE","2","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/2/","Foi eleito vereador nas eleições de 2016, com 157 votos, pelo PSDB. Em 2017, assumiu seu primeiro mandato na Câmara Municipal de Perdões."
"MG","49972","2016","Wagner Barros de Melo","TRUE","3","https://sapl.perdoes.mg.leg.br/api/parlamentares/mandato/3/","Wagão está em seu segundo mandato consecutivo na Câmara Municipal de Perdões, após ter sido reeleito nas eleições de 2016, com 916 votos, pelo PSL. No biênio 2017/2018, foi vice-presidente do Legislativo."
"MG","50032","2000","João de Assis Gomes","FALSE","44","https://sapl.piedadedepontenova.mg.leg.br/api/parlamentares/mandato/44/","Vereador suplente do PFL"
"MG","53430","2012","Ana Carolina Pontelo Canabrava","TRUE","183","https://sapl.setelagoas.mg.leg.br/api/parlamentares/mandato/183/","Suplente assumiu o mandato em ABRIL/2015."
"MG","53856","2020","José Antônio Valin","FALSE","254","https://sapl.trescoracoes.mg.leg.br/api/parlamentares/mandato/254/","Parlamentar suplente"
"MG","53970","2024","Edeir Pacheco da Costa","TRUE","194","https://sapl.uba.mg.leg.br/api/parlamentares/mandato/194/","art. 71, inciso IV, da Lei Orgânica do Município de Ubá."
"MG","54070","2004","Ilton de Oliveira Campos","TRUE","285","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/285/","Coligação PMN/PSDB"
"MG","54070","2008","Ilton de Oliveira Campos","TRUE","58","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/58/","Coligação PSDB-PV"
"MG","54070","2008","Olimpio Antunes Ribeiro Neto","TRUE","284","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/284/","Coligação PSB-PHS"
"MG","54070","2008","Paulo José de Araujo","TRUE","125","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/125/","Coligação PSB-PHS"
"MG","54070","2008","Vereador Euler Braga","TRUE","56","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/56/","Coligação PSDB-PV"
"MG","54070","2008","Vereador Hermes Martins Souto","TRUE","122","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/122/","Coligação PSDB-PV"
"MG","54070","2008","Vereador Tadeu","TRUE","127","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/127/","Coligação PMDB-PSC"
"MG","54070","2008","Vereador Zé da Estrada","TRUE","120","https://sapl.unai.mg.leg.br/api/parlamentares/mandato/120/","Coligação PMDB-PSC"
"MG","54119","2024","Abel Jose da Silva Filho","FALSE","42","https://sapl.vargembonita.mg.leg.br/api/parlamentares/mandato/42/","2º Suplente de Vereador do Município de Vargem Bonita."
"MG","54135","1996","José Vicente de Morais","FALSE","262","https://sapl.varginha.mg.leg.br/api/parlamentares/mandato/262/","Substituiu o Vereador Júlio dos Reis Cazelato."
"MG","54135","2004","Myriam Aparecida Sant'Ana Braga","FALSE","264","https://sapl.varginha.mg.leg.br/api/parlamentares/mandato/264/","Suplente do Vereador Carlos Airton."
"MG","54135","2004","Renato Clepf","FALSE","269","https://sapl.varginha.mg.leg.br/api/parlamentares/mandato/269/","Suplente do Vereador Carlos Airton."
"MG","54135","2012","Barry Charles da Silva","FALSE","268","https://sapl.varginha.mg.leg.br/api/parlamentares/mandato/268/","Suplente do Vereador Rômulo de Azevedo Ribeiro."
"MG","54453","2020","ERNANDES NATALINO RICARDO","TRUE","18","https://sapl.itaudeminas.mg.leg.br/api/parlamentares/mandato/18/","PARLAMENTAR SUBSTITUTO EM MATERIA DE PROCESSO ADMINISTRATIVO DISCIPLINAR."
"MS","90115","2012","Carlos Roberto Batista Nascimento","TRUE","1","https://sapl.amambai.ms.leg.br/api/parlamentares/mandato/1/","Colocação no Partido: 1º   Colocação Geral: 9º"
"MS","90115","2012","Daniel Riquelme de Ricarde","TRUE","2","https://sapl.amambai.ms.leg.br/api/parlamentares/mandato/2/","Colocação no Partido: 1º     Colocação Geral: 3º"
"MS","91375","2016","Derlei Delevati","TRUE","51","https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/51/","Prefeito Municipal"
"MS","91375","2016","Sirley Pacheco","FALSE","52","https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/52/","Suplente de vereador."
"MS","91375","2020","Elbio dos Santos Balta","TRUE","53","https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/53/","Vereador reeleito para o segundo mandato."
"MS","91375","2020","Nelson Cintra Ribeiro","TRUE","65","https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/65/","Prefeito Municipal."
"MS","91375","2024","Elbio dos Santos Balta","TRUE","68","https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/68/","Vereador mais votado na eleição de 2024."
"MS","91413","2020","Isac Bernardo de Araújo","TRUE","191","https://sapl.ribasdoriopardo.ms.leg.br/api/parlamentares/mandato/191/","mudança de cidade;"
"MS","91413","2024","Dione Lima Tavares","TRUE","213","https://sapl.ribasdoriopardo.ms.leg.br/api/parlamentares/mandato/213/","Suplente do Vereador Charli Cartro de Camilo (PSB)"
"MS","91570","2024","Silvestre José Cardoso Zotti","TRUE","4","https://sapl.sidrolandia.ms.leg.br/api/parlamentares/mandato/4/","Eleito nas Eleições de 2024 pelo PRD com 454 votos"
"MT","89877","2020","MANOEL FELICIANO PEREIRA NETO","FALSE","14","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/14/","ASSUMIU A VAGA DA PARLAMENTAR ILMARLI TEIXEIRA, DEVIDO ATESTADO MÉDICO"
"MT","89877","2024","Adelson da Silva Rezende","TRUE","16","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/16/","Adelson Servidor UNIÃO Eleito 521 votos 1,78%"
"MT","89877","2024","Bernardo Patrício dos Santos","TRUE","17","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/17/","Bernardo Patrício MDB Eleito 722 votos 2,47%"
"MT","89877","2024","Claudinei de Souza Jesus","TRUE","18","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/18/","Claudinei de Jesus MDB Eleito 1.489 votos 5,09%"
"MT","89877","2024","Darlan Trindade Carvalho","TRUE","15","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/15/","Darlan Carvalho PRD Eleito 326 votos 1,11%"
"MT","89877","2024","Darli Luciano da Silva","TRUE","22","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/22/","Luciano Silva PL Eleito 610 votos 2,09%"
"MT","89877","2024","Douglas Pereira Teixeira de Carvalho","TRUE","19","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/19/","Douglas Teixeira UNIÃO Eleito 1.527 votos 5,22%"
"MT","89877","2024","Elisa Gomes Machado","TRUE","26","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/26/","Elisa Gomes UNIÃO Eleito 416 votos 1,42%"
"MT","89877","2024","Francisco Ailton dos Santos","TRUE","20","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/20/","Francisco Ailton REPUBLICANOS Eleito 858 votos 2,93%"
"MT","89877","2024","Leonice Klaus dos Santos","TRUE","21","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/21/","Leonice Klaus REPUBLICANOS Eleita com 648 votos 2,22%"
"MT","89877","2024","Marcos Roberto Menin","TRUE","23","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/23/","Marcos Menin UNIÃO Eleito 1.434 votos 4,90%"
"MT","89877","2024","Nilson Pereira da Silva","TRUE","29","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/29/","Professor Nilson MDB Eleito 654 votos 2,24%"
"MT","89877","2024","Oslen Dias dos Santos","TRUE","25","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/25/","Tuti CIDADANIA Eleito 1.313 votos 4,49%"
"MT","89877","2024","Reginaldo Luiz da Silva","TRUE","24","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/24/","Naldo da Pista REPUBLICANOS Eleito 590 votos 2,02%"
"MT","89877","2024","Silvino Carlos Pires Pereira","TRUE","28","https://sapl.altafloresta.mt.leg.br/api/parlamentares/mandato/28/","Dida Pires CIDADANIA Eleito 1.091 votos 3,73%"
"MT","90069","2012","Auri Afonso Kolling","FALSE","13","https://sapl.querencia.mt.leg.br/api/parlamentares/mandato/13/","Suplente de vereador na Coligação PMDB - PT / PMDB / PMN / PSDB / PC do B"
"MT","90069","2016","Ivanete Roncai Volpi","FALSE","76","https://sapl.querencia.mt.leg.br/api/parlamentares/mandato/76/","Assumiu como Suplente de vereadora pelo período de 30 dias."
"MT","90069","2020","Rosiane Rosa Galvão","FALSE","90","https://sapl.querencia.mt.leg.br/api/parlamentares/mandato/90/","2º Suplente do Partido PSC assumiu devido a suspensão do vereador Professor Neiriberto."
"MT","90140","2024","Luciane Regina de Souza","FALSE","13","https://sapl.novaguarita.mt.leg.br/api/parlamentares/mandato/13/","Retorno do vereador titular."
"MT","90352","2020","JOICE CAMPOS MARTINS","FALSE","61","https://sapl.barradogarcas.mt.leg.br/api/parlamentares/mandato/61/","NA CONDIÇÃO DE SUPLENTE DO VEREADOR PEDRO FERREIRA DA SILVA."
"MT","90506","1996","Armelindo Cattani","TRUE","45","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/45/","Terceiro Mandato Consecutivo para esse Vereador."
"MT","90506","1996","Cleonice Drum Schenkel","TRUE","47","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/47/","Segundo Mandato Cadastrado para essa Vereadora."
"MT","90506","1996","Fernando Schroeter","TRUE","48","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/48/","Terceiro Mandato Consecutivo para esse Vereador."
"MT","90506","1996","Geraldo Pereira de Araújo","TRUE","49","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/49/","Segundo Mandato Consecutivo para esse Vereador."
"MT","90506","1996","Miguel Humberto Librelotto","TRUE","51","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/51/","Segundo Mandato Cadastrado para esse Vereador."
"MT","90506","1996","Ulysses Pereira Borges Neto","TRUE","53","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/53/","Terceiro Mandato Consecutivo para esse Vereador."
"MT","90506","2024","Divino Pereira de Sousa","FALSE","141","https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/141/","Termino do Período de 30 dias de Suplência."
"MT","90689","2020","Maria de Lourdes dos Santos","FALSE","88","https://sapl.tapurah.mt.leg.br/api/parlamentares/mandato/88/","Vereadora convocada para Sessão Extraordinária de votação do Requerimento nº 010/2022, de autoria do vereador Cleomar eterno de Campos"
"MT","90697","2020","Antônio Mendes Lara","FALSE","235","https://sapl.diamantino.mt.leg.br/api/parlamentares/mandato/235/","Suplente do Vereador Titular Arnildo Gerhardt Neto"
"MT","90727","2024","Noeli Bitencourt Quevedo Mendonça","FALSE","35","https://sapl.sapezal.mt.leg.br/api/parlamentares/mandato/35/","A vereadora Pastora Noeli, assumiu o cargo de vereadora, para votar em uma matéria, visto que o vereador Mario Jorge Bonifácio ficou impedido de votar."
"MT","90786","1996","João Grassioto","FALSE","108","https://sapl.feliznatal.mt.leg.br/api/parlamentares/mandato/108/","Assumiu a suplência."
"MT","90786","2000","Anibal Alves Vilela","FALSE","110","https://sapl.feliznatal.mt.leg.br/api/parlamentares/mandato/110/","Assumiu suplência."
"MT","90786","2000","Armelindo Luiz Argenton","FALSE","109","https://sapl.feliznatal.mt.leg.br/api/parlamentares/mandato/109/","Assumiu a suplência"
"MT","90786","2020","Valter Luiz Bernardo","FALSE","82","https://sapl.feliznatal.mt.leg.br/api/parlamentares/mandato/82/","O vereador em questão assumirá a Vaga do Vereador Felipe Reinehr Faganello pelo período de 30 dias"
"MT","91081","2008","Claudir Luiz Dapper","TRUE","21","https://sapl.ipirangadonorte.mt.leg.br/api/parlamentares/mandato/21/","Nome completo da coligação: Ipiranga de Todos Trabalhando com Honestidade e Seriedade PPS + PSDB"
"MT","91081","2008","Lourival Lacerda de Lima","FALSE","47","https://sapl.ipirangadonorte.mt.leg.br/api/parlamentares/mandato/47/","Lourival Lacerda de Lima atuou como legislador suplente de Pedro Alessandro Alves Nascimento."
"MT","91812","2012","Romildo Sandro Pires do Nascimento","TRUE","15","https://sapl.pedrapreta.mt.leg.br/api/parlamentares/mandato/15/","Teve o mandato extinto após a suspensão dos seus direitos políticos."
"MT","91812","2020","Luciana Melo Heitor Duarte","TRUE","47","https://sapl.pedrapreta.mt.leg.br/api/parlamentares/mandato/47/","Empossada em decorrência do Acórdão nº 30.394/2024/TRE/MT, exarado nos autos do processo nº 0600002-33.2021.6.11.0045, que cassou o mandato do Vereador João Marco Carrijo Amorim."
"MT","91812","2024","Ronaldo Pereira dos Santos","TRUE","59","https://sapl.pedrapreta.mt.leg.br/api/parlamentares/mandato/59/","Assumiu em substituição ao Vereador Gilson José de Souza."
"MT","98310","2000","Clodionor Antônio Christianetti Ferreira","TRUE","102","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/102/","Presidente da Mesa Ditetora 2002/2003"
"MT","98310","2000","Dorildes Fortunato Armeliato","TRUE","105","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/105/","Presidente da Mesa Diretora 2000/2001"
"MT","98310","2000","Gabriel Agustini","TRUE","107","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/107/","vice-presidente Mesa Diretora 2002/2003"
"MT","98310","2004","Francisco de Assis Pedroso ","TRUE","116","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/116/","vice-presidente Mesa Diretora 2005/2006
presidente da Mesa Diretora 2007/2008"
"MT","98310","2004","Zulmar Curzel","TRUE","121","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/121/","presidente da Mesa Diretora 2005/2006
vice-presidente da Mesa Diretora 2007/2008"
"MT","98310","2008","Antônio Munhoz Sanches","TRUE","27","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/27/","vice-presidente da Mesa Diretora de 2009/2010
presidente da Mesa Diretora em 2011."
"MT","98310","2008","Daniel Honorato da Rosa","TRUE","26","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/26/","suplente de vereador de 01/agosto a 29/agosto de 2011, em substituição ao titular vereador Zulmar Curzel."
"MT","98310","2008","João Batista Leite Gomes","TRUE","21","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/21/","presidente da Mesa Diretora 2009/2010"
"MT","98310","2008","José Almeida Beiral ","TRUE","129","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/129/","suplente em exercício de 05/09/2001 a 27/09/2011 em substituição ao titular vereador Zulmar Curzel."
"MT","98310","2012","Ailton Barbosa de Oliveira","TRUE","16","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/16/","Vice-presidente da Mesa Diretora 2013/2014"
"MT","98310","2012","Dalmo Matuchaki","TRUE","3","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/3/","Suplente  Eleito por Média em exercício de 01-01-2013 a 10-08-2015"
"MT","98310","2012","Geraldo Antônio Ferreira","TRUE","6","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/6/","vice-presidente da Mesa Diretora 2015/2016"
"MT","98310","2012","Irene Delise Fonseca","TRUE","8","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/8/","Atualmente sem filiação partidária"
"MT","98310","2012","Ivani Cardoso Dalla Valle","TRUE","7","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/7/","Presidente da Mesa Diretora 2015/2016"
"MT","98310","2012","Paulo Roberto Tiepo","TRUE","10","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/10/","presidente da Mesa Diretora  2013/2014"
"MT","98310","2016","Antônio Munhoz Sanches","TRUE","139","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/139/","Sem coligação"
"MT","98310","2016","Sandro Cândido Silva","TRUE","146","https://sapl.juina.mt.leg.br/api/parlamentares/mandato/146/","Eleito presidente da Mesa Diretora Biênio 2017/2018"
"MT","98850","2020","ADVENTINO LOPES GONÇALVES","FALSE","33","https://sapl.portoalegredonorte.mt.leg.br/api/parlamentares/mandato/33/","2º Suplente"
"MT","98892","2024","RUBIA GRACIELA LONGHI","FALSE","154","https://sapl.primaveradoleste.mt.leg.br/api/parlamentares/mandato/154/","RETORNO DO PARLAMENTAR TITULAR."
"MT","98957","2024","Valdir Rosa dos Santos","FALSE","19","https://sapl.terranovadonorte.mt.leg.br/api/parlamentares/mandato/19/","Suplente em substituição da Vereadora Roseli Moresco Rizzieri, período: 90 dias."
"MT","98973","2020","Antônio Carlos Nani Martins","FALSE","14","https://sapl.vera.mt.leg.br/api/parlamentares/mandato/14/","Não assumiu a suplência, passando a vaga para o 2º suplente (PSDB)"
"MT","98973","2020","Resoli José Silva","FALSE","15","https://sapl.vera.mt.leg.br/api/parlamentares/mandato/15/","Assumiu a suplência do partido por três anos consecutivos, na vaga do Vereador Titular Vitor Friedrich (PSDB)"
"PA","04006","2020","Francisco David Leite Rocha","TRUE","32","https://sapl.goianesiadopara.pa.leg.br/api/parlamentares/mandato/32/","O edil foi eleito ao cargo de Presidente da Mesa Diretora no dia 01.01.2021 e por determinação da Justiça Eleitoral com a vacância do cargo de Gestor Municipal, assumiu o cargo de prefeito interino do município de Goianésia do Pará-PA."
"PA","04111","2024","Rodrigo Carvalho Santos","FALSE","63","https://sapl.altamira.pa.leg.br/api/parlamentares/mandato/63/","Entrou na vaga do Vereador Almir, que foi para o Executivo."
"PA","05355","2000","GEOVANI PESSOA DE AGUIAR","FALSE","360","https://sapl.santarem.pa.leg.br/api/parlamentares/mandato/360/","Assumiu a vaga de Vereador  como primeiro suplente"
"PA","05770","2000","Arilton Silva Souza","FALSE","71","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/71/","Suplente. Assumiu a vaga do Senhor Francisco Pereira Lima."
"PA","05770","2000","Davi Gonçalves Pereira","FALSE","54","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/54/","Parlamentar suplente."
"PA","05770","2000","Francisco Pereira Lima","TRUE","52","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/52/","Não exerceu o cargo de Vereador."
"PA","05770","2012","Cleder Cleiton Barth","TRUE","2","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/2/","1º LEGISLATURA."
"PA","05770","2012","Fredson Almeida Lopes","TRUE","5","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/5/","ELEITO PELA PRIMEIRA VEZ."
"PA","05770","2016","AGENOR DE JESUS FEITOSA","TRUE","14","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/14/","Vereador eleito para a primeira legislatura 2017/2020."
"PA","05770","2016","Cleder Cleiton Barth","TRUE","16","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/16/","2ª lEGISLATURA CONSECUTIVA 2013/2016 E 2017/2020."
"PA","05770","2016","Fredson Almeida Lopes","TRUE","17","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/17/","2º MANDATO CONSECUTIVO, LEGISLATURAS 2013/2016 E 2017/2020."
"PA","05770","2016","IVANI DE SOUZA RITTER","TRUE","18","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/18/","3º MANDATO CONSECUTIVO, LEGISLATURAS 2009/2012; 2013/2016; E 2017/2020."
"PA","05770","2016","JARI EDNEI TEIXEIRA","TRUE","19","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/19/","ESTA NO 3º MANDATO CONSECUTIVO, LEGISLATURAS 2009/2012; 2013/2016; E 2017/2020, NA OPORTUNIDADE VAI PARA O QUINTO MANDATO DE VEREADOR, JÁ FOI VEREADOR NAS OPORTUNIDADES 1997/2000 E 2001/2004."
"PA","05770","2016","JOSÉ NETO RIBEIRO DE CARVALHO","TRUE","22","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/22/","Vereador eleito para a primeira Legislatura 2017/2020."
"PA","05770","2016","José Ramos Rodrigues dos Santos","TRUE","20","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/20/","Vereador de 2º mandato consecutivo, foi eleito pela primeira vez para a Legislatura 2013/2016."
"PA","05770","2016","RUSBIMÁRIO QUEIROZ SILVA","TRUE","23","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/23/","Vereador eleito para a primeira Legislatura 2017/2020."
"PA","05770","2016","Sebastião Leite de Carvalho","TRUE","21","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/21/","Vereador de 4º mandato consecutivo, foi eleito a vereador pela primeira vez para a Legislatura de 2005/2008, sendo reeleito para as legislaturas 2009/2012; 2013/2016; e 2017/2020."
"PA","05770","2016","SIDNEY DE SOUSA FILHO","TRUE","15","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/15/","Vereador Eleito para a Primeira Legislatura 2017/2020."
"PA","05770","2016","Vilson Alves dos Santos","TRUE","24","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/24/","Vereador eleito para a primeira Legislatura 2017/2020."
"PA","05770","2020","DANIEL MOREIRA RODRIGUES","TRUE","92","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/92/","VEREADOR ELEITO COM 364 VOTOS."
"PA","05770","2020","ELAINE WAGNER","TRUE","93","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/93/","VEREADORA ELEITA COM 226 VOTOS."
"PA","05770","2020","ELISVAN ALVES RODRIGUES","TRUE","95","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/95/","NÚMERO DE VOTOS 334."
"PA","05770","2020","IVANI DE SOUZA RITTER","TRUE","100","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/100/","VEREADORA REELEITA PARA O TERCEIRO MANDATO CONSECUTIVO. REELEITA COM 244 VOTOS PELA AGREMIAÇÃO PARTIDÁRIA PT."
"PA","05770","2020","JARI EDNEI TEIXEIRA","TRUE","97","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/97/","VEREADOR REELEITO COM 361 VOTOS, AGREMIAÇÃO PARTIDÁRIA PDT."
"PA","05770","2020","JOSÉ NETO RIBEIRO DE CARVALHO","FALSE","101","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/101/","Vereador empossado como 1º Suplente do PSDB."
