ano_eleicao,nome,condicao,forma_saida,data_inicio_exercicio,data_fim_exercicio,id_mandato_bocel,metodo_pareamento,id_fonte
2010,Ademar Luiz Traiano,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45789_160000000458,nome_parlamentar_x_nome_bocel,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Ademir Bier,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15115_160000000971,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Alceu Maron Filho.,suplente,suplente_efetivado,2013-01-07,2013-02-18,,,sumario_2013-01-07_3231
2010,Alceuzinho Maron,suplente,suplente_efetivado,2013-03-11,2014-03-31,,,2013-03-11_3402.pdf
2010,Alexandre Curi,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15128_160000000973,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,André Bueno,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_12612_160000000976,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Antonio Anibelli Neto,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15190_160000000979,primeiro_ultimo_x_nome_bocel,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Artagão de Matos Leão Jr.,suplente,suplente_efetivado,2011-02-02,2013-02-18,,,2011-02-02_1095.pdf
2010,Artagão Junior,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15015_160000000985,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Augustinho Zucchi,titular,renuncia,2011-02-01,2012-12-28,M2010_PR_7_12345_160000000986,nome_parlamentar_x_urna,sumario_2012-12-28_3148
2010,Antonio Belinati,suplente,suplente_efetivado,2011-02-01,2014-01-06,,,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Bernardo Guimarães Ribas Carli,suplente,suplente_efetivado,2011-04-06,2015-01-31,,,2011-04-06_1280.pdf
2010,Caito Quintana,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15107_160000001015,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Cantora Mara Lima,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45123_160000000523,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Cesar Silvestri Filho,titular,renuncia,2011-02-01,2012-12-28,M2010_PR_7_23121_160000000326,nome_parlamentar_x_urna,sumario_2012-12-28_3148
2010,Cleiton Kielse,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15156_160000000990,ultimo_vocabulo_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Douglas Fabrício,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_23600_160000000348,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Dr. Batista,titular,outro,2011-02-01,2014-08-26,M2010_PR_7_33014_160000000751,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Duílio Genari,suplente,suplente_efetivado,2011-02-01,2015-01-31,,,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Durval Amaral,titular,outro,2011-02-01,2011-03-16,M2010_PR_7_25252_160000000499,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Pastor Edson Praczyk,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_10123_160000000475,primeiro_ultimo_x_nome_bocel,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Luiz Eduardo Cheida,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15999_160000001019,ultimo_vocabulo_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Elio Lino Rusch,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_25155_160000000479,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Elton Welter,suplente,suplente_efetivado,2011-02-01,2015-01-31,,,sumario_2011-05-02_1379
2010,Enio Verri,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_13300_160000000995,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Evandro Jr.,suplente,suplente_efetivado,2011-02-02,2013-02-18,,,2011-02-02_1095.pdf
2010,Evandro Junior,titular,fim_regular,2013-03-11,2015-01-31,M2010_PR_7_45456_160000000482,nome_parlamentar_x_urna,2013-03-11_3402.pdf
2010,Fabio Camargo,titular,outro,2011-02-01,2013-07-15,M2010_PR_7_14014_160000000483,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Felipe Lucas,suplente,suplente_efetivado,2011-02-01,2015-01-31,,,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Fernando Scanavaca,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_12012_160000000980,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Francisco Bührer,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45680_160000000500,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Gilberto Martin,suplente,suplente_efetivado,2011-04-06,2014-03-31,,,sumario_2013-01-07_3231
2010,Gilberto Ribeiro,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_40590_160000000053,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Gilson de Souza,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_20044_160000000822,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Hermas Brandão Jr.,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_40123_160000000050,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Jonas Guimarães,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15250_160000001004,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Leonaldo Paranhos,suplente,suplente_efetivado,2014-06-03,2015-01-31,,,2014-06-03_4719.pdf
2010,Luciana Rafagnin,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_13233_160000001013,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Luiz Accorsi,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45000_160000000517,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Luiz Carlos Martins,suplente,suplente_efetivado,2011-02-01,2014-03-31,,,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Luiz Claudio Romanelli,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15678_160000001017,nome_parlamentar_x_nome_bocel,2011-02-02_1095.pdf
2010,Marcelo Rangel,titular,renuncia,2011-02-01,2012-12-28,M2010_PR_7_23100_160000000361,nome_parlamentar_x_urna,sumario_2012-12-28_3148
2010,Marla Tureck,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_20789_160000000834,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Mauro Moraes,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45655_160000000525,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Nelson Garcia,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45200_160000000527,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Nelson Justus,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_25111_160000000528,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Nelson Luersen,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_12680_160000001029,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Nereu Moura,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15178_160000001033,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Ney Leprevost,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_11669_160000000530,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Osmar Bertoldi,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_25625_160000000533,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Paranhos,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_20181_160000000829,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Pedro Lupion,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_25055_160000000537,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Péricles de Mello,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_13115_160000001039,primeiro_ultimo_x_nome_bocel,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Plauto Miró Guimarães,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_25110_160000000538,primeiro_vocabulo_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Professor Lemos,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_13013_160000001007,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Rasca Rodrigues,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_43123_160000000281,ultimo_vocabulo_x_nome_bocel,2011-02-02_1095.pdf
2010,Reni Pereira,titular,renuncia,2011-02-01,2012-12-28,M2010_PR_7_40111_160000000063,nome_parlamentar_x_urna,sumario_2012-12-28_3148
2010,Roberto Aciolli,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_43190_160000000272,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Rose Litro,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45160_160000000542,nome_parlamentar_x_urna,2011-02-02_1095.pdf
2010,Stephanes Junior,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15000_160000001042,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Tadeu Veneri,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_13131_160000000982,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Tercílio Turini,suplente,suplente_efetivado,2013-01-07,2015-01-31,,,sumario_2013-01-07_3231
2010,Teruo Kato,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15450_160000000983,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Toninho Wandscheer,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_13444_160000000984,primeiro_vocabulo_x_urna,2011-02-02_1095.pdf
2010,Valdir Rossoni,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_45120_160000000551,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Waldyr Pugliesi,titular,fim_regular,2011-02-01,2015-01-31,M2010_PR_7_15123_160000001056,nome_parlamentar_x_urna,2011-02-01_di-rio-134-solene-posse-governador.zip
2010,Wilson Quinteiro,suplente,suplente_efetivado,2013-01-07,2015-01-31,,,sumario_2013-01-07_3231
2014,Adelino Ribeiro,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_17800_160000000650,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Ademar Traiano,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_45789_160000000081,primeiro_ultimo_x_nome_bocel,2015-02-19_5604.pdf
2014,Ademir Bier,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_15115_160000000334,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Alexandre Curi,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_15128_160000000339,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Alexandre Guimarães,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_20120_160000000835,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,André Bueno,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_12612_160000000979,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Anibelli Neto,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_15190_160000000337,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Artagão Junior,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_15015_160000000329,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Bernardo Ribas Carli,titular,outro,2015-02-01,2018-07-16,M2014_PR_7_45745_160000000093,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Cantora Mara Lima,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_45123_160000000105,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Chico Brasileiro,titular,renuncia,2015-02-01,2017-05-02,M2014_PR_7_55655_160000000564,nome_parlamentar_x_urna,2017-05-02_7756_715767.html
2014,Claudia Pereira,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_20111_160000000820,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Claudio Palozi,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_20888_160000000875,primeiro_ultimo_x_nome_bocel,2015-02-19_5604.pdf
2014,Cobra Repórter,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_20410_160000000839,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Cristina Silvestri,suplente,suplente_efetivado,2015-02-19,2018-04-02,,,sumario_2015-02-04_5593
2014,Delegado Recalcatti,suplente,suplente_efetivado,2017-05-15,2019-01-31,,,2017-06-29_7901_737254.html
2014,Douglas Fabrício,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_23600_160000000723,nome_parlamentar_x_urna,2015-03-12_5619.pdf
2014,Dr. Batista,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_33014_160000000055,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Elio Lino Rusch,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_25155_160000000109,nome_parlamentar_x_nome_bocel,2015-02-19_5604.pdf
2014,Evandro Araújo,suplente,suplente_efetivado,2015-02-19,2019-01-31,,,2015-02-19_5604.pdf
2014,Evandro Junior,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_45456_160000000094,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Felipe Francischini,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_77777_160000001057,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Fernando Scanavaca,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_12012_160000000980,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Francisco Buhrer,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_45680_160000000101,nome_parlamentar_x_urna,2015-02-19_5604.pdf
2014,Gilberto Ribeiro,titular,fim_regular,2015-02-01,2019-01-31,M2014_PR_7_40590_160000000124,nome_parlamentar_x_urna,2015-02-19_5604.pdf
