"tabela","id_mandato","sg_uf","ano_eleicao","cargo","nome","forma","url_1","tipo_1","url_2","tipo_2","tipo_declarado","tem_oficial","tem_noticia_oficial","so_imprensa_ou_referencia","melhor_tipo"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_20000_10070","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","REGINALDO ALMEIDA","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_22000_10390","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","VANDINHO LEITE","composicao_licenciado","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_22333_10402","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","ROBSON VAILLANT","composicao_licenciado","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_25000_10233","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","ELCIO ALVARES","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_25179_10238","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","GIULIANNO","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_25800_10243","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","ATAYDE ARMANI","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_26123_10314","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","FREITAS","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_26555_10328","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","DOUTOR RAFAEL FAVATTO","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_40123_10484","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","RODRIGO CHAMOUN","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_40240_10487","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","PAULO FOLETTO","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_40800_10501","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","JANETE DE SÁ","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_45678_10266","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","CÉSAR COLNAGO","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2006_ES_7_70123_10163","ES","2006","DEPUTADO ESTADUAL/DISTRITAL","WANILDO SARNÁGLIA","composicao_em_exercicio","https://www.al.es.gov.br/appdata/anexos_sptl/frequencia_plenario/FrequenciaPlenario012011.pdf","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_12100_80000000563","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","MARIA APARECIDA DE NADAI","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000434&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_12345_80000000559","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","LUIZ CANDIDO DURAO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000460&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_12600_80000000554","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","JOSIAS MARIO DA VITORIA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000439&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_13013_80000000518","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","ROBERTO CARLOS TELES BRAGA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000452&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_13120_80000000503","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","LUCIA HELENA DORNELLAS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000459&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_13130_80000000484","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","GENIVALDO JOSE LIEVORE","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000457&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_13456_80000000471","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","CLAUDIO HUMBERTO VEREZA LODI","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000059&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_14014_80000000356","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","JOSE CARLOS ELIAS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000458&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_15100_80000000487","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","HERCULES SILVEIRA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000430&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_15123_80000000462","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","ALEXANDRE MARCELO COUTINHO SANTOS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000405&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_15500_80000000507","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","LUZIA ALVES TOLEDO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000426&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_15678_80000000525","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","SOLANGE SIQUEIRA LUBE","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000455&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_22000_80000000058","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","VANDERSON ALONSO LEITE","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000435&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_22300_80000000023","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","GILSON DOS SANTOS LOPES FILHO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000089&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_22444_80000000026","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","JOSE ESMERALDO DE FREITAS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000403&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_25000_80000000404","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","ELCIO ALVARES","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000436&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_25100_80000000431","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","THEODORICO DE ASSIS FERRACO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000446&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_25800_80000000402","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","ATAYDES ANTONIO ARMANI","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000444&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_40100_80000000499","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","JOSE EUSTAQUIO DE FREITAS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000429&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_43123_80000000315","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","SANDRO HELENO GOMES DE SOUZA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000461&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_43456_80000000286","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","GILDEVAN ALVES FERNANDES","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000464&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2010_ES_7_44569_80000000220","ES","2010","DEPUTADO ESTADUAL/DISTRITAL","DARY ALVES PAGUNG","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2015.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000450&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_11190_80000000144","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","ERICK CABRAL MUSSO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000475&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_12444_80000000372","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","EUCLERIO DE AZEVEDO SAMPAIO JUNIOR","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000407&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_12600_80000000377","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","JOSIAS MARIO DA VITORIA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000439&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_13333_80000000415","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","HONORIO JOSE DE SIQUEIRA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000470&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_13690_80000000417","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","JOSE CARLOS NUNES DA SILVA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000481&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_15100_80000000653","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","HERCULES SILVEIRA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000430&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_15123_80000000651","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","ALEXANDRE MARCELO COUTINHO SANTOS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000405&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_15500_80000000656","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","LUZIA ALVES TOLEDO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000426&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_22300_80000000018","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","GILSON DOS SANTOS LOPES FILHO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000089&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_23000_80000000291","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","AMARO ROCHA NASCIMENTO NETO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000477&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_23123_80000000297","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","SANDRO HELENO GOMES DE SOUZA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000461&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_25100_80000000692","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","THEODORICO DE ASSIS FERRACO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000446&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_28100_80000000197","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","MARCOS BRUNO BASTOS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000479&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_33800_80000000336","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","JANETE SANTOS DE SA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000415&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_36036_80000000220","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","MARIA ELIANA DADALTO MELO","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000472&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_40011_80000000300","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","BRUNO LAMAS SILVA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000476&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_40100_80000000305","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","JOSE EUSTAQUIO DE FREITAS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000429&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_43456_80000000038","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","GILDEVAN ALVES FERNANDES","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000464&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_44300_80000000612","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","HUDSON SOARES LEAL","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000478&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_44569_80000000594","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","DARY ALVES PAGUNG","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000450&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_45456_80000000584","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","SERGIO MAJESKI","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000473&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_45500_80000000572","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","MARCOS ANTONIO MANSOR","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000468&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_51555_80000000678","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","RAFAEL FAVATTO GARCIA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000440&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_55555_80000000329","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","ENIVALDO EUZEBIO DOS ANJOS","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000061&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2014_ES_7_77333_80000000525","ES","2014","DEPUTADO ESTADUAL/DISTRITAL","RAQUEL FERREIRA MAGESTE LESSA","composicao_em_exercicio","http://www.al.es.gov.br/appdata/anexos_sptl/transparencia/transparencia_2019.csv ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000471&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2018_ES_7_10190_80000607507","ES","2018","DEPUTADO ESTADUAL/DISTRITAL","ERICK CABRAL MUSSO","composicao_em_exercicio","https://www.al.es.gov.br/DadosAbertos/RemuneracaoDataParlamentar?ano=2023&matricula=00047501 ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000475&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2018_ES_7_10300_80000607509","ES","2018","DEPUTADO ESTADUAL/DISTRITAL","HUDSON SOARES LEAL","composicao_em_exercicio","https://www.al.es.gov.br/DadosAbertos/RemuneracaoDataParlamentar?ano=2023&matricula=00047801 ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000478&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2018_ES_7_11011_80000619556","ES","2018","DEPUTADO ESTADUAL/DISTRITAL","RENZO DE VASCONCELOS","composicao_em_exercicio","https://www.al.es.gov.br/DadosAbertos/RemuneracaoDataParlamentar?ano=2023&matricula=00049201 ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000492&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2018_ES_7_12123_80000622478","ES","2018","DEPUTADO ESTADUAL/DISTRITAL","ALEXANDRE MARCELO COUTINHO SANTOS","composicao_em_exercicio","https://www.al.es.gov.br/DadosAbertos/RemuneracaoDataParlamentar?ano=2023&matricula=00040501 ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000405&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
"composicao_final_assembleias_fonte_oficial.csv","M2018_ES_7_13133_80000626755","ES","2018","DEPUTADO ESTADUAL/DISTRITAL","IRINY NICOLAU CORRES LOPES","composicao_em_exercicio","https://www.al.es.gov.br/DadosAbertos/RemuneracaoDataParlamentar?ano=2023&matricula=00048701 ; https://www.al.es.gov.br/Transparencia/ListagemServidoresVinculosData?id=000487&situacao=","oficial",NA,NA,"portal_casa",TRUE,FALSE,FALSE,"oficial"
