grupo,uf,sg_ue,nome,dominio,n_leg_inventario,n_legislatura_json,n_parlamentar_json,n_mandato_json,n_arquivos_html,n_caracteres_texto_html,n_nomes_recuperados,diagnostico,evidencia
"A_sapl3_cache_api","AC","01015","Capixaba","sapl.capixaba.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01031","Santa Rosa do Purus","sapl.santarosadopurus.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01066","Porto Walter","sapl.portowalter.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01074","Cruzeiro do Sul","sapl.cruzeirodosul.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01082","Rodrigues Alves","sapl.rodriguesalves.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01104","Jordão","sapl.jordao.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01457","Sena Madureira","sapl.senamadureira.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01511","Plácido de Castro","sapl.placidodecastro.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AC","01554","Manoel Urbano","sapl.manoelurbano.ac.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02054","Atalaia do Norte","sapl.atalaiadonorte.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02151","Boca do Acre","sapl.bocadoacre.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02232","Careiro","sapl.careiro.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02356","Humaitá","sapl.humaita.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02372","Santa Isabel do Rio Negro","sapl.santaisabeldorionegro.am.leg.br",0,0,1,0,NA,NA,1,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02550","Manaus","sapl.manaus.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02712","Pauini","sapl.pauini.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02852","Urucará","sapl.urucara.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","02895","Alvarães","sapl.alvaraes.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AM","98434","Rio Preto da Eva","sapl.riopretodaeva.am.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AP","06009","Pracuúba","sapl.pracuuba.ap.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AP","06084","Pedra Branca do Amapari","sapl.pedrabrancadoamapari.ap.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AP","06106","Serra do Navio","sapl.serradonavio.ap.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","AP","06130","Laranjal do Jari","sapl.laranjaldojari.ap.leg.br",2,2,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","30872","Dias d'Ávila","sapl.diasdavila.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","30953","Guajeru","sapl.guajeru.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","33138","Alagoinhas","sapl.alagoinhas.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","33154","Alcobaça","sapl.alcobaca.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","33537","Barra","sapl.barra.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","33618","Barra do Rocha","sapl.barradorocha.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","33812","Boquira","sapl.boquira.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","34029","Caetanos","sapl.caetanos.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","34053","Cafarnaum","sapl.cafarnaum.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","34070","Cairu","sapl.cairu.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","34975","Curaçá","sapl.curaca.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","35998","Itacaré","sapl.itacare.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","37150","Maraú","sapl.marau.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","BA","38296","Riacho de Santana","sapl.riachodesantana.ba.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","CE","13455","Bela Cruz","sapl.belacruz.ce.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","CE","13480","Itaitinga","sapl.itaitinga.ce.leg.br",9,9,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","CE","14630","Mauriti","sapl.mauriti.ce.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","CE","14699","Missão Velha","sapl.missaovelha.ce.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","CE","14958","Pacatuba","sapl.pacatuba.ce.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","CE","15814","Várzea Alegre","sapl.varzeaalegre.ce.leg.br",1,1,1,0,NA,NA,1,"vazio_na_origem_parlamentar_sem_mandato","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","GO","93254","Cristalina","sapl.cristalina.go.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","GO","95133","Palmelo","sapl.palmelo.go.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MA","07412","Buriti","sapl.buriti.ma.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","40053","Abre Campo","sapl.abrecampo.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","40410","Alto Rio Doce","sapl.altoriodoce.mg.leg.br",1,1,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","41610","Bonfim","sapl.bonfim.mg.leg.br",1,1,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","42277","Campo Florido","sapl.campoflorido.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","43095","Caxambu","sapl.caxambu.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","43214","Chapada do Norte","sapl.chapadadonorte.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","43818","Corinto","sapl.corinto.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","43850","Coromandel","sapl.coromandel.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","43958","Córrego Danta","sapl.corregodanta.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","44539","Dom Silvério","sapl.domsilverio.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","44598","Dores de Campos","sapl.doresdecampos.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","44814","Esmeraldas","sapl.esmeraldas.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","45551","Grão Mogol","sapl.graomogol.mg.leg.br",11,11,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","45616","Guapé","sapl.guape.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","45659","Guaranésia","sapl.guaranesia.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","47791","Machado","sapl.machado.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","48038","Maripá de Minas","sapl.maripademinas.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","49336","Palma","sapl.palma.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","49476","Paraopeba","sapl.paraopeba.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","49654","Paula Cândido","sapl.paulacandido.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","49778","Pedra do Indaiá","sapl.pedradoindaia.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","50237","Pirapora","sapl.pirapora.mg.leg.br",1,1,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","50393","Pompéu","sapl.pompeu.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","50598","Pratinha","sapl.pratinha.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","52191","São Domingos do Prata","sapl.saodomingosdoprata.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MG","52450","São João da Mata","sapl.saojoaodamata.mg.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MS","55069","Figueirão","sapl.figueirao.ms.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MS","90034","Água Clara","sapl.aguaclara.ms.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MS","90174","Antônio João","sapl.antoniojoao.ms.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MS","91790","Mundo Novo","sapl.mundonovo.ms.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MT","90603","Lucas do Rio Verde","sapl.lucasdorioverde.mt.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MT","90832","Guiratinga","sapl.guiratinga.mt.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MT","90913","Itiquira","sapl.itiquira.mt.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MT","90921","Serra Nova Dourada","sapl.serranovadourada.mt.leg.br",2,2,1,0,NA,NA,1,"vazio_na_origem_parlamentar_sem_mandato","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","MT","90980","Santa Cruz do Xingu","sapl.santacruzdoxingu.mt.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PA","04715","Itaituba","sapl.itaituba.pa.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PA","04758","Jacundá","sapl.jacunda.pa.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PB","19852","Catingueira","sapl.catingueira.pb.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PB","20672","Lagoa Seca","sapl.lagoaseca.pb.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PB","22195","Serraria","sapl.serraria.pb.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PE","23256","Barra de Guabiraba","sapl.barradeguabiraba.pe.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PE","24457","Ipubi","sapl.ipubi.pe.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PE","24511","Ilha de Itamaracá","sapl.ilhadeitamaraca.pe.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PI","10618","Cristino Castro","sapl.cristinocastro.pi.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PI","11312","Monte Alegre do Piauí","sapl.montealegredopiaui.pi.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PI","12351","Campo Alegre do Fidalgo","sapl.campoalegredofidalgo.pi.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","74209","Cafezal do Sul","sapl.cafezaldosul.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","74497","Barracão","sapl.barracao.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","74560","Mercedes","sapl.mercedes.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","74594","Bocaiúva do Sul","sapl.bocaiuvadosul.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","74632","Borrazópolis","sapl.borrazopolis.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","74977","Catanduvas","sapl.catanduvas.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","75027","Nova Esperança do Sudoeste","sapl.novaesperancadosudoeste.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","75086","Ariranha do Ivaí","sapl.ariranhadoivai.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","75213","Contenda","sapl.contenda.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","75434","Doutor Camargo","sapl.doutorcamargo.pr.leg.br",1,1,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","75795","Guaraci","sapl.guaraci.pr.leg.br",1,1,1,0,NA,NA,1,"vazio_na_origem_parlamentar_sem_mandato","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","75809","Luiziana","sapl.luiziana.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","76090","Iretama","sapl.iretama.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","76333","Jaguariaíva","sapl.jaguariaiva.pr.leg.br",1,1,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","76856","Maria Helena","sapl.mariahelena.pr.leg.br",2,2,0,0,NA,NA,0,"vazio_na_origem_legislatura_sem_parlamentar","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","76899","Mariluz","sapl.mariluz.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","76970","Marumbi","sapl.marumbi.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","77011","Medianeira","sapl.medianeira.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","77330","Palmas","sapl.palmas.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","77550","Paulo Frontin","sapl.paulofrontin.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","77712","Pitanga","sapl.pitanga.pr.leg.br",1,1,1,0,NA,NA,1,"vazio_na_origem_parlamentar_sem_mandato","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","78018","Quitandinha","sapl.quitandinha.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","78336","Salgado Filho","sapl.salgadofilho.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","PR","79375","União da Vitória","sapl.uniaodavitoria.pr.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RJ","58190","Campos dos Goytacazes","sapl.camposdosgoytacazes.rj.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RJ","58416","Itaocara","sapl.itaocara.rj.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RJ","58734","Paraíba do Sul","sapl.paraibadosul.rj.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RJ","58939","Santo Antônio de Pádua","sapl.santoantoniodepadua.rj.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RN","16004","Tenente Laurentino Cruz","sapl.tenentelaurentinocruz.rn.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RN","16020","Serra do Mel","sapl.serradomel.rn.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RN","16837","Governador Dix-Sept Rosado","sapl.governadordixseptrosado.rn.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
"A_sapl3_cache_api","RN","17019","Janduís","sapl.janduis.rn.leg.br",0,0,0,0,NA,NA,0,"vazio_na_origem_instancia_sem_legislatura","json valido e vazio; n_legislaturas do inventario medido na descoberta"
