fonte,cd_cargo,ano_eleicao,unidade,sg_uf,id_pessoa_fonte,nome_fonte,nome_alt,partido_fonte,data_inicio,data_fim,forma_saida,titular_nome,url,tipo_ocupante,id_mandato_explicito,linha,ja_titular
exercicio_camaras_municipais,13,2012,50032,MG,BOCEL0246862,Rodolfo Tomaz Silva,Rodolfo,,2013-01-01,2016-12-31,fim_regular,,https://sapl.piedadedepontenova.mg.leg.br/api/parlamentares/mandato/18/,suplente,,3736,TRUE
exercicio_camaras_municipais,13,2020,50857,MG,BOCEL0245297,Álvaro Henrique Paulo Carrijo De Oliveira,Álvaro Carrijo,,2021-01-01,2023-08-14,renuncia,,https://sapl.resplendor.mg.leg.br/api/parlamentares/mandato/2/,suplente,,3737,TRUE
exercicio_camaras_municipais,13,2020,52213,MG,BOCEL0249032,Géssica Braga de Almeida,Professora Géssica (Géssica Braga de Almeida),,2021-01-01,2024-12-31,fim_regular,,https://sapl.saofrancisco.mg.leg.br/api/parlamentares/mandato/10/,suplente,,3746,TRUE
exercicio_camaras_municipais,13,2020,53619,MG,BOCEL0257107,Leandro Bento de Souza,Leandro do Jamil,,2021-01-01,2021-05-14,falecimento,,https://sapl.tapira.mg.leg.br/api/parlamentares/mandato/12/,suplente,,3757,TRUE
exercicio_camaras_municipais,13,2024,53619,MG,BOCEL0246051,Elizeu Daniel Lourenço,Elizeu Lourenço,,2025-01-01,2025-11-02,outro,,https://sapl.tapira.mg.leg.br/api/parlamentares/mandato/19/,suplente,,3758,TRUE
exercicio_camaras_municipais,13,2020,53732,MG,BOCEL0092672,Maria da Conceição Dutra Reis,Conceição do Doutor Tadeu,,2021-01-01,2021-03-19,falecimento,,https://sapl.timoteo.mg.leg.br/api/parlamentares/mandato/243/,suplente,,3761,TRUE
exercicio_camaras_municipais,13,2020,54410,MG,BOCEL0056171,João Batista Pazzini,João Batista Pazzini - Bereco,,2021-01-01,2024-12-31,fim_regular,,https://sapl.viscondedoriobranco.mg.leg.br/api/parlamentares/mandato/107/,suplente,,3780,TRUE
exercicio_camaras_municipais,13,2020,54453,MG,BOCEL0230027,DAVI OLIVEIRA DE SOUSA,DAVI OLIVEIRA DE SOUSA,,2021-01-01,2023-01-23,outro,,https://sapl.itaudeminas.mg.leg.br/api/parlamentares/mandato/11/,suplente,,3781,TRUE
exercicio_camaras_municipais,13,2020,91235,MS,BOCEL0003099,JOÃO LUIZ SALTOR DAN,JOÃO DAN - PDT,,2021-01-01,2023-08-17,outro,,https://sapl.novaandradina.ms.leg.br/api/parlamentares/mandato/23/,suplente,,3784,TRUE
exercicio_camaras_municipais,13,2016,91375,MS,BOCEL0021257,Fátima Vidotte,Fátima Vidotte,,2017-01-01,2020-12-31,fim_regular,,https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/35/,suplente,,3785,TRUE
exercicio_camaras_municipais,13,2016,91375,MS,BOCEL0027300,Marciana Britos da Silva,Professora Marciana,,2017-01-01,2020-12-31,fim_regular,,https://sapl.portomurtinho.ms.leg.br/api/parlamentares/mandato/49/,suplente,,3786,TRUE
exercicio_camaras_municipais,13,2020,90425,MT,BOCEL0031738,Gilmar Pereira Nunes,Gilmar Pereira Nunes,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cotriguacu.mt.leg.br/api/parlamentares/mandato/76/,suplente,,3832,TRUE
exercicio_camaras_municipais,13,2020,90506,MT,BOCEL0000332,Gregório Dourado Filho,Gregório do Mercado Popular,,2021-01-01,2024-12-31,cassacao,,https://sapl.campoverde.mt.leg.br/api/parlamentares/mandato/122/,suplente,,3862,TRUE
exercicio_camaras_municipais,13,2024,91812,MT,BOCEL0062996,Gilson José de Souza,Gilson da Agricultura,,2025-01-01,2025-12-03,cassacao,,https://sapl.pedrapreta.mt.leg.br/api/parlamentares/mandato/55/,suplente,,3917,TRUE
exercicio_camaras_municipais,13,2016,91855,MT,BOCEL0059825,MAURIZAN DE SOUZA GODOI,Maurizan,,2017-01-01,2019-02-01,outro,,https://sapl.tangaradaserra.mt.leg.br/api/parlamentares/mandato/15/,suplente,,3918,TRUE
exercicio_camaras_municipais,13,2020,91952,MT,BOCEL0261038,Eduardo Ribeiro da Silva,Eduardo Ribeiro da Silva,,2021-01-01,2021-05-11,falecimento,,https://sapl.novaxavantina.mt.leg.br/api/parlamentares/mandato/136/,suplente,,3926,TRUE
exercicio_camaras_municipais,13,2016,98310,MT,BOCEL0066720,Eduardo Rodrigues da Silva,Eduardo da Verdam,,2017-01-01,2020-12-31,fim_regular,,https://sapl.juina.mt.leg.br/api/parlamentares/mandato/142/,suplente,,3931,TRUE
exercicio_camaras_municipais,13,2020,98973,MT,BOCEL0210842,Alfredo Krause,Alfredo Krause,,2021-01-01,2022-10-04,falecimento,,https://sapl.vera.mt.leg.br/api/parlamentares/mandato/10/,suplente,,3966,TRUE
exercicio_camaras_municipais,13,2000,99015,MT,BOCEL0090610,Laurindo da Silva Ratier,Laurindo da Silva Ratier,,2001-01-01,2004-12-31,fim_regular,,https://sapl.comodoro.mt.leg.br/api/parlamentares/mandato/112/,suplente,,3978,TRUE
exercicio_camaras_municipais,13,2012,19658,PB,BOCEL0050715,José Francisco Pereira,José Pereira,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cabedelo.pb.leg.br/api/parlamentares/mandato/55/,suplente,,4031,TRUE
exercicio_camaras_municipais,13,2012,19658,PB,BOCEL0109852,Reinaldo Barbosa de Lima,Rey,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cabedelo.pb.leg.br/api/parlamentares/mandato/41/,suplente,,4032,TRUE
exercicio_camaras_municipais,13,2020,19658,PB,BOCEL0044374,Maria das Graças Carlos Rezende,Graça Rezende,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cabedelo.pb.leg.br/api/parlamentares/mandato/76/,suplente,,4033,TRUE
exercicio_camaras_municipais,13,2020,19755,PB,BOCEL0110402,Adjailson Bezerra Quintino,Ninha do Frigorífico,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cajazeiras.pb.leg.br/api/parlamentares/mandato/10/,suplente,,4037,TRUE
exercicio_camaras_municipais,13,2016,19810,PB,BOCEL0060346,Antônio Luiz Cabral,Lula Cabral,,2017-01-01,2020-12-31,fim_regular,,https://sapl.campinagrande.pb.leg.br/api/parlamentares/mandato/16/,suplente,,4044,TRUE
exercicio_camaras_municipais,13,2020,19810,PB,BOCEL0139054,João Gomes de Souza Neto,Sargento Neto,,2021-01-01,2023-02-01,renuncia,,https://sapl.campinagrande.pb.leg.br/api/parlamentares/mandato/58/,suplente,,4058,TRUE
exercicio_camaras_municipais,13,2020,19844,PB,BOCEL0258298,FLADISON PEREIRA DE ARAÚJO,FLADISON,,2021-01-01,2021-08-02,renuncia,,https://sapl.aparecida.pb.leg.br/api/parlamentares/mandato/3/,suplente,,4070,TRUE
exercicio_camaras_municipais,13,2020,19895,PB,BOCEL0037427,ROBERTO CIRILO VIEIRA,ROBERTO CIRILO VIEIRA,,2021-01-01,2024-11-05,outro,,https://sapl.conceicao.pb.leg.br/api/parlamentares/mandato/7/,suplente,,4072,TRUE
exercicio_camaras_municipais,13,2024,19895,PB,BOCEL0104910,MARIA ELVANY SOARES DE SOUSA,ELVANY SOARES,,2025-01-01,2025-12-15,outro,,https://sapl.conceicao.pb.leg.br/api/parlamentares/mandato/16/,suplente,,4074,TRUE
exercicio_camaras_municipais,13,2020,20397,PB,BOCEL0136410,ARNALDO DE ARRUDA BARBALHO SEGUNDO,Segundo,,2021-01-01,2024-12-31,fim_regular,,https://sapl.itabaiana.pb.leg.br/api/parlamentares/mandato/35/,suplente,,4076,TRUE
exercicio_camaras_municipais,13,2020,20699,PB,BOCEL0144681,GERLANE EVANGELISTA,GERLANE DE SANDRO,,2021-01-01,2023-10-13,licenca,,https://sapl.lastro.pb.leg.br/api/parlamentares/mandato/9/,suplente,,4105,TRUE
exercicio_camaras_municipais,13,2020,20931,PB,BOCEL0069046,EDIGLEY CARDOSO FERREIRA,EDIGLEY DE FRANCISQUINHA,,2021-01-01,2022-06-20,outro,,https://sapl.montehorebe.pb.leg.br/api/parlamentares/mandato/3/,suplente,,4111,TRUE
exercicio_camaras_municipais,13,2020,20931,PB,BOCEL0111782,IRANALDO,IRANALDO GRANDÃO,,2021-01-01,2022-06-20,outro,,https://sapl.montehorebe.pb.leg.br/api/parlamentares/mandato/7/,suplente,,4113,TRUE
exercicio_camaras_municipais,13,2020,20931,PB,BOCEL0036805,JOSÉ SOARES DE SOUSA,SOARES,,2021-01-01,2022-06-20,outro,,https://sapl.montehorebe.pb.leg.br/api/parlamentares/mandato/6/,suplente,,4115,TRUE
exercicio_camaras_municipais,13,2020,20931,PB,BOCEL0121680,VALTIERE SILVA BARREIRO,VALTIERE,,2021-01-01,2022-06-20,outro,,https://sapl.montehorebe.pb.leg.br/api/parlamentares/mandato/8/,suplente,,4116,TRUE
exercicio_camaras_municipais,13,2020,21679,PB,BOCEL0132522,FRANCISCO FERREIRA PARNAIBA,CILDO PARNAÍBA,,2021-01-01,2024-02-15,outro,,https://sapl.santahelena.pb.leg.br/api/parlamentares/mandato/2/,suplente,,4122,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0002051,ANTÔNIO GOMES DO NASCIMENTO,POMBA,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/55/,suplente,,4131,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0183548,CLAUDIANE ALVES MELO DE OLIVEIRA,CLAUDIANE,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/52/,suplente,,4132,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0064460,Euno Andrade da Silva Filho,Euno Andrade,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/53/,suplente,,4133,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0065432,FERNANDO AUSTRICLINIO DA SILVA,FERNANDO DE SERRA DO VENTO,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/54/,suplente,,4134,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0064663,JOSÉ ALVES DA SILVA IRMÃO,ZEQUINHA DE JACÓ,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/60/,suplente,,4135,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0065158,JOSÉ EDNILSON CINTRA PEREIRA,BENICIO,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/51/,suplente,,4136,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0065271,JOSÉ IVAN MONTEIRO DA SILVA,ZÉ IVAN,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/59/,suplente,,4137,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0069776,José Lopes Silveira,Zé Lopes,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/58/,suplente,,4138,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0162949,JOSE WILSON MERGULHÃO MACIEL FILHO,WILSINHO,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/57/,suplente,,4139,TRUE
exercicio_camaras_municipais,13,2004,23337,PE,BOCEL0065076,VALDEMIR VIEIRA CINTRA,VALDEMIR CINTRA,,2005-01-01,2008-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/56/,suplente,,4140,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0183548,CLAUDIANE ALVES MELO DE OLIVEIRA,CLAUDIANE,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/41/,suplente,,4141,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0183533,CRISTIANO ARAUJO DE CARVALHO,Cristiano Cabeludo,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/42/,suplente,,4142,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0065432,FERNANDO AUSTRICLINIO DA SILVA,FERNANDO DE SERRA DO VENTO,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/44/,suplente,,4143,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0064980,GILVANDRO ESTRELA DE OLIVEIRA,GILVANDRO ESTRELA,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/45/,suplente,,4144,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0154680,JOSÉ PEREIRA DA SILVA,ZÉ PEREIRA,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/50/,suplente,,4145,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0162949,JOSE WILSON MERGULHÃO MACIEL FILHO,WILSINHO,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/46/,suplente,,4146,TRUE
exercicio_camaras_municipais,13,2008,23337,PE,BOCEL0065076,VALDEMIR VIEIRA CINTRA,VALDEMIR CINTRA,,2009-01-01,2012-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/47/,suplente,,4147,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0189530,EDIVANDRO JOSÉ DE SOUZA,VANDO DE GINALDO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/36/,suplente,,4148,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0064980,GILVANDRO ESTRELA DE OLIVEIRA,GILVANDRO ESTRELA,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/32/,suplente,,4149,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0206351,JAIR FERNANDO BEZERRA JUNIOR,JAIRZINHO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/40/,suplente,,4150,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0064683,JOSÉ SILVANO GALVÃO,DR. SILVANO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/30/,suplente,,4151,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0164049,JOSENILDO OLIVEIRA DA SILVA,TIO DO PASTEL,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/37/,suplente,,4152,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0064715,MARIA DA PAZ DO NASCIMENTO BEZERRA,DAPAZ,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/38/,suplente,,4153,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0183529,PATRICIA MARIA BEZERRA RAMOS MACIEL,PATRICIA,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/34/,suplente,,4154,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0202265,RAFAEL DA SILVA LOPES,RAFAEL LOPES,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/35/,suplente,,4155,TRUE
exercicio_camaras_municipais,13,2012,23337,PE,BOCEL0189539,SEBASTIÃO CORDEIRO DE CARVALHO FILHO,NEN CABELUDO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/33/,suplente,,4156,TRUE
exercicio_camaras_municipais,13,2016,23337,PE,BOCEL0183549,EVANDRO DE SOUZA SANTOS,EVANDRO MACARRÃO,,2017-01-01,2020-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/28/,suplente,,4157,TRUE
exercicio_camaras_municipais,13,2016,23337,PE,BOCEL0064980,GILVANDRO ESTRELA DE OLIVEIRA,GILVANDRO ESTRELA,,2017-01-01,2020-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/23/,suplente,,4158,TRUE
exercicio_camaras_municipais,13,2016,23337,PE,BOCEL0154680,JOSÉ PEREIRA DA SILVA,ZÉ PEREIRA,,2017-01-01,2020-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/27/,suplente,,4159,TRUE
exercicio_camaras_municipais,13,2016,23337,PE,BOCEL0064683,JOSÉ SILVANO GALVÃO,DR. SILVANO,,2017-01-01,2020-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/24/,suplente,,4160,TRUE
exercicio_camaras_municipais,13,2016,23337,PE,BOCEL0162949,JOSE WILSON MERGULHÃO MACIEL FILHO,WILSINHO,,2017-01-01,2020-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/26/,suplente,,4161,TRUE
exercicio_camaras_municipais,13,2016,23337,PE,BOCEL0143531,MARCOS ANTONIO CARLOS,MARCOS BUCHUDO,,2017-01-01,2020-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/25/,suplente,,4162,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0156551,Edvaldo Alves Vieira,Soldado Edvaldo,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/3/,suplente,,4163,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0207052,Guilherme Augusto Silva dos Santos,Guilherme Monark,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/4/,suplente,,4164,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0162947,Joelson Fernandes de Araújo,Deto de Xucuru,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/5/,suplente,,4165,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0184823,José Carlos de Oliveira Lima,Autarquia,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/8/,suplente,,4166,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0069776,José Lopes Silveira,Zé Lopes,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/9/,suplente,,4167,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0064678,José Marcelino Monteiro da Silva,Marcelino Monteiro,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/10/,suplente,,4168,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0129163,Rômulo César de Holanda Souza,Dr. Rômulo,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/13/,suplente,,4169,TRUE
exercicio_camaras_municipais,13,2020,23337,PE,BOCEL0222128,Thallys Bruno Bezerra Agra de Lima,Thallys,,2021-01-01,2024-12-31,fim_regular,,https://sapl.belojardim.pe.leg.br/api/parlamentares/mandato/14/,suplente,,4170,TRUE
exercicio_camaras_municipais,13,2020,23795,PE,BOCEL0261719,Joel Manoel Pereira,Joel Lanches,,2021-01-01,2024-12-31,fim_regular,,https://sapl.carpina.pe.leg.br/api/parlamentares/mandato/18/,suplente,,4184,TRUE
exercicio_camaras_municipais,13,2020,23795,PE,BOCEL0042794,José Miranda da Rocha Filho,Sargento Miranda,,2024-08-02,2024-12-31,fim_regular,,https://sapl.carpina.pe.leg.br/api/parlamentares/mandato/23/,suplente,,4185,TRUE
exercicio_camaras_municipais,13,2020,23795,PE,BOCEL0046058,José Roberto Barbosa Cordeiro,Irmão Roberto da Saúde,,2024-02-01,2024-12-31,fim_regular,,https://sapl.carpina.pe.leg.br/api/parlamentares/mandato/22/,suplente,,4186,TRUE
exercicio_camaras_municipais,13,2020,23795,PE,BOCEL0042715,Maria da Paz da Silva,Amiga Da Paz,,2024-08-02,2024-12-31,fim_regular,,https://sapl.carpina.pe.leg.br/api/parlamentares/mandato/24/,suplente,,4188,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0191559,AILTON JOSÉ DA SILVA,AILTON DA BOA VISTA,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/26/,suplente,,4191,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0106339,CELIO ROMANO XIMENES FONSECA,CELHÃO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/23/,suplente,,4192,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0106340,CICERO BISPO DE MELO,CICERO CARNEIRO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/24/,suplente,,4193,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0106372,EDNALDO JOSÉ DA SILVA,NAI DO FARELO,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/30/,suplente,,4194,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0164127,FABIO LUIZ LESSA,FABIO LESSA,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/33/,suplente,,4195,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0106330,MARIA JOSÉLIA DE MACENA,ZELIA PARTEIRA,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/32/,suplente,,4196,TRUE
exercicio_camaras_municipais,13,2012,23990,PE,BOCEL0106379,MARIA VIEIRA DE MÉLO,MARIA VIEIRA,,2013-01-01,2016-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/25/,suplente,,4197,TRUE
exercicio_camaras_municipais,13,2016,23990,PE,BOCEL0191559,AILTON JOSÉ DA SILVA,AILTON DA BOA VISTA,,2017-01-01,2020-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/12/,suplente,,4198,TRUE
exercicio_camaras_municipais,13,2016,23990,PE,BOCEL0106372,EDNALDO JOSÉ DA SILVA,NAI DO FARELO,,2017-01-01,2020-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/18/,suplente,,4199,TRUE
exercicio_camaras_municipais,13,2016,23990,PE,BOCEL0164097,EDSON FERREIRA CALADO,TICA,,2017-01-01,2020-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/20/,suplente,,4200,TRUE
exercicio_camaras_municipais,13,2016,23990,PE,BOCEL0186200,JOSÉ EDRIANO DE MELO,CARNEIRINHO,,2017-01-01,2020-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/22/,suplente,,4201,TRUE
exercicio_camaras_municipais,13,2016,23990,PE,BOCEL0165955,JOSENILDO BENAS DA SILVA,BENA JÚNIOR,,2017-01-01,2020-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/14/,suplente,,4202,TRUE
exercicio_camaras_municipais,13,2016,23990,PE,BOCEL0106330,MARIA JOSÉLIA DE MACENA,ZELIA PARTEIRA,,2017-01-01,2020-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/21/,suplente,,4203,TRUE
exercicio_camaras_municipais,13,2020,23990,PE,BOCEL0144201,Adjailson José Batista da Silva,Adjailson Batista/BONEQUINHO,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/3/,suplente,,4204,TRUE
exercicio_camaras_municipais,13,2020,23990,PE,BOCEL0106309,ALVANI CORREIA FEITOZA,ALVANI FEITOZA,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/1/,suplente,,4205,TRUE
exercicio_camaras_municipais,13,2020,23990,PE,BOCEL0138897,CÍCERO ERNANDES DE MELO,IRMÃO ERNANDES,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/8/,suplente,,4206,TRUE
exercicio_camaras_municipais,13,2020,23990,PE,BOCEL0106389,GENECI HÉLIA DOS RAMOS PASSOS,GENECI HÉLIA,,2021-01-01,2024-12-31,fim_regular,,https://sapl.cupira.pe.leg.br/api/parlamentares/mandato/7/,suplente,,4207,TRUE
exercicio_camaras_municipais,13,2024,24236,PE,BOCEL0047133,Luiz Eduardo Sousa Dos Santos,Eduardo Batista,,2025-01-01,2028-12-31,fim_regular,,https://sapl.goiana.pe.leg.br/api/parlamentares/mandato/26/,suplente,,4214,TRUE
exercicio_camaras_municipais,13,2020,24333,PE,BOCEL0149730,Ailson Alves da Silva,Ailson Alves da Silva,,2021-01-01,2024-12-31,fim_regular,,https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/1/,suplente,,4217,TRUE
exercicio_camaras_municipais,13,2020,24333,PE,BOCEL0169611,Gilvan Marinho Pontes,Gilvan Marinho Pontes,,2021-01-01,2024-12-31,fim_regular,,https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/5/,suplente,,4218,TRUE
exercicio_camaras_municipais,13,2020,24333,PE,BOCEL0143558,Jonas Batista Freitas Costa,Jonas Batista Freitas Costa,,2021-01-01,2024-12-31,fim_regular,,https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/6/,suplente,,4219,TRUE
exercicio_camaras_municipais,13,2020,24333,PE,BOCEL0139535,José Ailton Simões de Macedo,José Ailton Simões de Macedo,,2021-01-01,2024-12-31,fim_regular,,https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/9/,suplente,,4220,TRUE
exercicio_camaras_municipais,13,2020,24333,PE,BOCEL0167988,Manoelson Rodrigues Patrício,Manoelson Rodrigues Patrício,,2021-01-01,2024-12-31,fim_regular,,https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/7/,suplente,,4221,TRUE
exercicio_camaras_municipais,13,2016,24350,PE,BOCEL0214897,Izaque Leite Pereira Barboza,Izaque Leite,,2017-01-01,2020-12-31,fim_regular,,https://sapl.igarassu.pe.leg.br/api/parlamentares/mandato/85/,suplente,,4223,TRUE
exercicio_camaras_municipais,13,2016,24350,PE,BOCEL0157541,Luiz Cavalcante dos Passos,Luiz dos Passos,,2017-01-01,2018-05-16,falecimento,,https://sapl.igarassu.pe.leg.br/api/parlamentares/mandato/90/,suplente,,4224,TRUE
exercicio_camaras_municipais,13,2016,24732,PE,BOCEL0167142,EDVANILSON MONTEIRO DE FREITAS SILVA,EDVANILSON,,2017-01-01,2020-12-31,fim_regular,,https://sapl.lagoadosgatos.pe.leg.br/api/parlamentares/mandato/16/,suplente,,4226,TRUE
exercicio_camaras_municipais,13,2016,24732,PE,BOCEL0140577,ELIZEU DE SOUZA MAIA,LÊU,,2017-01-01,2020-12-31,fim_regular,,https://sapl.lagoadosgatos.pe.leg.br/api/parlamentares/mandato/17/,suplente,,4227,TRUE
